temp,clouds_all,sunday,monday,tuesday,wednesday,thursday,friday,saturday,is_holiday,afternoon,early_morning,evening,late_morning,morning,night,is_winter,traffic_volume
299.72,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4676
299.58,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3976
298.75,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3535
296.51,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3473
294.82,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3529
292.65,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3654
291.87,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1540
290.58,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,872
290.01,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,629
289.22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,407
288.73,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,513
288.36,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,966
288.36,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,966
288.36,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,966
287.87,90,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1495
287.87,90,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1495
287.87,90,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1495
288.86,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2474
288.86,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2474
291.28,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3353
293.72,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4065
296.08,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4318
297.79,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4621
298.48,40,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5018
299.08,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4560
299.29,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4620
299.68,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4417
300.15,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4372
300.44,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4510
300.15,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3945
299.35,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3660
298.55,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3362
297.35,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3504
295.42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3572
294.3,40,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2484
293.15,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1515
292.15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1016
291.65,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,684
291.42,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,409
291.08,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,373
290.55,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,614
290.22,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1091
290.62,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1499
290.62,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1499
290.62,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1499
292.79,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2362
294.51,40,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3560
295.36,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4187
296.08,75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4186
296.81,75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4302
296.81,75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4302
297.35,75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4235
297.35,75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4235
297.65,75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4317
297.82,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4313
298.94,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4256
299.36,75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4118
299.51,75,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4022
298.82,75,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3438
298.02,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3187
296.76,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2556
295.55,75,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962
294.82,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1209
294.02,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,652
293.29,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,422
292.49,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,331
291.69,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,406
291.42,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,902
291.15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2982
291.44,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5588
292.14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6146
293.22,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5383
293.22,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5383
294.07,90,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4654
294.07,90,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4654
295.37,75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4310
296.29,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4530
297.21,75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4748
299.0,75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4673
299.55,75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4877
300.22,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5605
300.22,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6232
299.82,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5772
300.01,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4086
299.15,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3288
298.22,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2944
297.29,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2559
296.37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1974
296.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1136
296.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1136
295.22,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,624
295.22,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,624
295.02,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,417
294.02,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,297
294.02,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,297
294.02,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,297
292.35,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,353
292.35,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,353
292.35,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,353
292.35,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,353
291.55,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,887
291.55,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,887
291.55,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,887
291.08,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2973
291.08,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2973
290.95,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5381
290.95,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5381
290.79,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6350
290.79,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6350
290.94,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5756
291.15,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4872
292.07,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4452
292.58,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4713
293.58,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5083
293.55,75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4849
293.88,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4905
293.88,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4905
293.79,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5875
294.35,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6765
294.35,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6765
294.3,75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6054
294.5,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4473
294.53,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3316
294.08,75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2910
294.08,75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2910
293.75,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2674
293.48,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2083
293.43,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1161
293.01,40,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,678
292.55,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,411
292.58,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,313
292.15,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,414
292.15,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,898
291.99,75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3151
291.79,90,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5883
292.01,90,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6414
292.58,90,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5717
292.86,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5134
293.48,75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4614
294.48,75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4964
295.36,75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5102
296.35,75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4901
296.93,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5036
297.81,75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5867
298.62,75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6666
299.08,75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6095
299.15,75,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4563
299.29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3497
298.94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3126
298.09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3116
295.44,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2292
294.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1339
293.72,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,778
293.36,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,457
292.65,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,309
292.16,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,365
291.37,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,921
290.8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3121
290.8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3121
290.51,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5691
290.51,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5691
291.75,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6264
294.15,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5683
296.53,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4983
298.57,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4678
299.82,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4866
299.85,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5109
301.44,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5011
301.88,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5300
302.15,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5945
302.01,75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6568
302.36,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5930
302.61,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4668
302.61,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3794
301.82,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3127
300.55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2908
299.65,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2190
298.49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1475
298.15,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,841
297.62,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,510
297.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,385
296.87,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,453
296.65,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,984
296.72,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2909
296.69,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5427
297.08,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6051
298.21,75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5204
300.15,75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4842
301.84,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4626
303.48,75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5114
305.01,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5222
306.22,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5236
307.69,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5319
308.43,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5903
309.29,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5902
309.08,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5314
308.87,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4798
307.68,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3705
306.29,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3340
305.15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3247
304.08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2781
303.55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2465
302.87,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1423
302.58,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,869
302.55,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,617
302.29,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,429
302.29,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,429
301.29,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,429
300.48,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,822
300.08,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1489
299.92,75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2048
299.62,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2840
299.61,75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3627
300.07,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3922
300.43,75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4253
301.55,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4776
302.57,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4675
302.88,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4533
303.08,75,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4425
302.3,90,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4707
301.44,90,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4469
300.82,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3871
300.68,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3247
299.88,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2936
299.48,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2700
298.48,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2760
297.62,40,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017
297.15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1314
296.65,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,848
296.15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,703
295.62,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,419
295.62,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,419
295.36,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,372
295.36,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,372
294.61,75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,529
294.61,75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,529
294.44,75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,979
294.44,75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,979
294.15,90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1237
294.21,90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1682
294.21,90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1682
294.02,90,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2495
294.02,90,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2495
294.02,90,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2495
293.86,90,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2924
293.86,90,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2924
293.21,90,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3323
293.21,90,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3323
293.21,90,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3323
292.15,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3696
292.15,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3696
292.15,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3696
290.87,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4084
290.87,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4084
292.41,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4187
293.41,75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4365
293.08,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4380
292.93,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4049
293.68,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3680
294.72,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3404
295.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3018
293.82,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2640
291.62,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2152
290.44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3078
290.22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1043
290.58,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,523
290.73,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,425
291.22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,398
291.46,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,896
291.3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2931
291.15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5305
292.28,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5936
294.15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
296.01,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4473
297.07,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4172
299.08,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4498
299.88,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4617
300.88,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4667
301.65,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4728
302.36,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5115
302.95,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5853
303.21,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5241
303.02,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3922
302.29,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3183
301.22,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2792
299.51,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2552
298.43,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2118
297.82,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1461
297.35,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,722
296.55,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,455
295.95,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,340
295.62,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,391
295.02,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,863
295.02,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,863
294.65,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2836
294.04,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5264
294.22,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5737
294.22,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5737
294.02,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5017
294.02,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5017
293.79,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4373
293.86,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4099
294.48,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4415
295.0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4775
296.0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4799
297.0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4968
297.0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4968
297.15,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5526
297.15,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5526
298.79,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6135
300.94,75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5092
302.14,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4313
302.15,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3308
301.62,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3055
300.15,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2700
298.51,75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2176
298.15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1741
297.55,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1021
297.42,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,605
297.09,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,573
296.72,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,353
297.15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,354
297.01,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,698
297.01,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1141
297.22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1128
298.43,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1275
299.79,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1687
298.61,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1920
298.61,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1920
298.61,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1920
294.94,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2603
294.94,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2603
294.94,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2761
296.87,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2929
298.98,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3318
297.62,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3070
297.62,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3070
296.89,75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3224
296.89,75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3224
296.69,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3045
296.69,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3045
298.87,75,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2664
299.93,75,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2596
299.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2503
298.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2582
296.62,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2030
295.96,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1936
295.82,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,971
295.82,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,971
295.69,75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,476
295.58,40,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,317
295.44,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,338
295.49,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,754
295.36,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2412
295.49,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4500
295.15,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4966
295.61,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4440
296.08,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4205
296.58,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4154
